date,water_temp_max,water_temp_min,water_temp_mean,water_discharge_mean
2022-01-24 00:00:00+00:00,0.0,0.0,0.0,1620.0
2022-01-25 00:00:00+00:00,0.0,0.0,0.0,1530.0
2022-01-26 00:00:00+00:00,0.0,0.0,0.0,1550.0
2022-01-27 00:00:00+00:00,0.0,0.0,0.0,1560.0
2022-01-28 00:00:00+00:00,0.0,0.0,0.0,1540.0
2022-01-29 00:00:00+00:00,0.0,0.0,0.0,1530.0
2022-01-30 00:00:00+00:00,0.0,0.0,0.0,1520.0
2022-01-31 00:00:00+00:00,0.0,0.0,0.0,1510.0
2022-02-01 00:00:00+00:00,0.0,0.0,0.0,1490.0
2022-02-02 00:00:00+00:00,0.0,0.0,0.0,1480.0
2022-02-03 00:00:00+00:00,0.0,0.0,0.0,1480.0
2022-02-04 00:00:00+00:00,0.0,0.0,0.0,1490.0
2022-02-05 00:00:00+00:00,0.0,0.0,0.0,1460.0
2022-02-06 00:00:00+00:00,0.0,0.0,0.0,1450.0
2022-02-07 00:00:00+00:00,0.0,0.0,0.0,1430.0
2022-02-08 00:00:00+00:00,0.0,0.0,0.0,1420.0
2022-02-09 00:00:00+00:00,0.0,0.0,0.0,1410.0
2022-02-10 00:00:00+00:00,0.0,0.0,0.0,1250.0
2022-02-11 00:00:00+00:00,0.0,0.0,0.0,1410.0
2022-02-12 00:00:00+00:00,0.0,0.0,0.0,1420.0
2022-02-13 00:00:00+00:00,0.0,0.0,0.0,1430.0
2022-02-14 00:00:00+00:00,0.0,0.0,0.0,1470.0
2022-02-15 00:00:00+00:00,0.0,0.0,0.0,1480.0
2022-02-16 00:00:00+00:00,0.0,0.0,0.0,1470.0
2022-02-17 00:00:00+00:00,0.0,0.0,0.0,1470.0
2022-02-18 00:00:00+00:00,0.0,0.0,0.0,1490.0
2022-02-19 00:00:00+00:00,0.0,0.0,0.0,1480.0
2022-02-20 00:00:00+00:00,0.0,0.0,0.0,1470.0
2022-02-21 00:00:00+00:00,0.0,0.0,0.0,1450.0
2022-02-22 00:00:00+00:00,0.0,0.0,0.0,1440.0
2022-02-23 00:00:00+00:00,0.0,0.0,0.0,1450.0
2022-02-24 00:00:00+00:00,0.0,0.0,0.0,1530.0
2022-02-25 00:00:00+00:00,0.0,0.0,0.0,1540.0
2022-02-26 00:00:00+00:00,0.0,0.0,0.0,1480.0
2022-02-27 00:00:00+00:00,0.0,0.0,0.0,1460.0
2022-02-28 00:00:00+00:00,0.0,0.0,0.0,1450.0
2022-03-01 00:00:00+00:00,0.0,0.0,0.0,1440.0
2022-03-02 00:00:00+00:00,0.0,0.0,0.0,1430.0
2022-03-03 00:00:00+00:00,0.0,0.0,0.0,1460.0
2022-03-04 00:00:00+00:00,0.0,0.0,0.0,1500.0
2022-03-05 00:00:00+00:00,0.0,0.0,0.0,1400.0
2022-03-06 00:00:00+00:00,0.0,0.0,0.0,1400.0
2022-03-07 00:00:00+00:00,0.0,0.0,0.0,1390.0
2022-03-08 00:00:00+00:00,0.0,0.0,0.0,1370.0
2022-03-09 00:00:00+00:00,0.0,0.0,0.0,1360.0
2022-03-10 00:00:00+00:00,0.0,0.0,0.0,1380.0
2022-03-11 00:00:00+00:00,0.0,0.0,0.0,1350.0
2022-03-12 00:00:00+00:00,0.0,0.0,0.0,1340.0
2022-03-13 00:00:00+00:00,0.0,0.0,0.0,1340.0
2022-03-14 00:00:00+00:00,0.0,0.0,0.0,1320.0
2022-03-15 00:00:00+00:00,0.0,0.0,0.0,1310.0
2022-03-16 00:00:00+00:00,0.0,0.0,0.0,1300.0
2022-03-17 00:00:00+00:00,0.0,0.0,0.0,1280.0
2022-03-18 00:00:00+00:00,0.0,0.0,0.0,1280.0
2022-03-19 00:00:00+00:00,0.0,0.0,0.0,1270.0
2022-03-20 00:00:00+00:00,0.0,0.0,0.0,1270.0
2022-03-21 00:00:00+00:00,0.5,0.0,0.2,1250.0
2022-03-22 00:00:00+00:00,0.7,0.3,0.5,1240.0
2022-03-23 00:00:00+00:00,1.1,0.3,0.6,1240.0
2022-03-24 00:00:00+00:00,1.4,0.7,1.0,1240.0
2022-03-25 00:00:00+00:00,2.2,0.9,1.5,1240.0
2022-03-26 00:00:00+00:00,2.4,1.3,1.9,1260.0
2022-03-27 00:00:00+00:00,1.9,1.0,1.5,1230.0
2022-03-28 00:00:00+00:00,1.7,0.9,1.3,1210.0
2022-03-29 00:00:00+00:00,3.0,1.2,2.0,1160.0
2022-03-30 00:00:00+00:00,3.3,1.5,2.4,1190.0
2022-03-31 00:00:00+00:00,3.0,2.0,2.5,1260.0
2022-04-01 00:00:00+00:00,3.2,1.5,2.4,1280.0
2022-04-02 00:00:00+00:00,3.7,1.4,2.4,1330.0
2022-04-03 00:00:00+00:00,3.2,1.3,2.3,1360.0
2022-04-04 00:00:00+00:00,2.7,1.5,2.2,1450.0
2022-04-05 00:00:00+00:00,3.4,1.4,2.3,1540.0
2022-04-06 00:00:00+00:00,4.2,1.5,2.7,1600.0
2022-04-07 00:00:00+00:00,4.3,1.5,2.9,1630.0
2022-04-08 00:00:00+00:00,2.7,1.8,2.3,1650.0
2022-04-09 00:00:00+00:00,3.6,0.9,2.1,1610.0
2022-04-10 00:00:00+00:00,3.9,0.5,2.1,1550.0
2022-04-11 00:00:00+00:00,4.6,0.8,2.7,1530.0
2022-04-12 00:00:00+00:00,5.1,1.4,3.2,1530.0
2022-04-13 00:00:00+00:00,5.1,1.9,3.4,1570.0
2022-04-14 00:00:00+00:00,5.5,2.0,3.7,1620.0
2022-04-15 00:00:00+00:00,3.9,2.3,3.1,1690.0
2022-04-16 00:00:00+00:00,3.7,2.4,3.1,1690.0
2022-04-17 00:00:00+00:00,4.4,2.5,3.3,1640.0
2022-04-18 00:00:00+00:00,5.5,2.3,3.8,1680.0
2022-04-19 00:00:00+00:00,6.1,2.2,4.2,1700.0
2022-04-20 00:00:00+00:00,6.1,2.6,4.4,1720.0
2022-04-21 00:00:00+00:00,5.1,2.5,4.0,1720.0
2022-04-22 00:00:00+00:00,4.6,3.6,4.1,1770.0
2022-04-23 00:00:00+00:00,5.1,2.9,4.0,1770.0
2022-04-24 00:00:00+00:00,6.6,2.7,4.6,1910.0
2022-04-25 00:00:00+00:00,6.8,4.3,5.4,2100.0
2022-04-26 00:00:00+00:00,7.4,3.9,5.5,2180.0
2022-04-27 00:00:00+00:00,7.7,4.2,5.9,2240.0
2022-04-28 00:00:00+00:00,7.1,4.9,6.0,2280.0
2022-04-29 00:00:00+00:00,7.6,4.6,6.1,2240.0
2022-04-30 00:00:00+00:00,6.5,4.5,5.1,2220.0
2022-05-01 00:00:00+00:00,5.3,3.8,4.6,2120.0
2022-05-02 00:00:00+00:00,4.9,4.4,4.6,2130.0
2022-05-03 00:00:00+00:00,6.4,4.0,5.2,2040.0
2022-05-04 00:00:00+00:00,7.7,4.9,6.2,2050.0
2022-05-05 00:00:00+00:00,8.7,6.0,7.2,2080.0
2022-05-06 00:00:00+00:00,9.4,6.4,7.7,2110.0
2022-05-07 00:00:00+00:00,9.8,5.8,7.7,2160.0
2022-05-08 00:00:00+00:00,9.5,6.4,7.9,2230.0
2022-05-09 00:00:00+00:00,8.8,6.1,7.5,2300.0
2022-05-10 00:00:00+00:00,8.6,5.9,7.2,2380.0
2022-05-11 00:00:00+00:00,8.1,5.6,6.9,2380.0
2022-05-12 00:00:00+00:00,9.1,5.9,7.5,2410.0
2022-05-13 00:00:00+00:00,8.2,6.6,7.3,2510.0
2022-05-14 00:00:00+00:00,8.7,5.1,6.9,2650.0
2022-05-15 00:00:00+00:00,8.6,5.8,7.3,2660.0
2022-05-16 00:00:00+00:00,8.4,6.3,7.5,2710.0
2022-05-17 00:00:00+00:00,10.2,6.7,8.4,2790.0
2022-05-18 00:00:00+00:00,10.7,7.6,9.2,2870.0
2022-05-19 00:00:00+00:00,11.0,7.8,9.4,2990.0
2022-05-20 00:00:00+00:00,10.9,8.1,9.7,3200.0
2022-05-21 00:00:00+00:00,10.9,8.5,9.8,3390.0
2022-05-22 00:00:00+00:00,12.2,9.4,10.7,3530.0
2022-05-23 00:00:00+00:00,11.2,9.0,10.1,3800.0
2022-05-24 00:00:00+00:00,10.0,8.7,9.4,3980.0
2022-05-25 00:00:00+00:00,10.5,7.7,9.1,4170.0
2022-05-26 00:00:00+00:00,10.7,8.5,9.6,4340.0
2022-05-27 00:00:00+00:00,11.0,9.1,10.1,4590.0
2022-05-28 00:00:00+00:00,11.7,9.5,10.6,4990.0
2022-05-29 00:00:00+00:00,12.7,10.1,11.3,5420.0
2022-05-30 00:00:00+00:00,12.3,10.4,11.1,5810.0
2022-05-31 00:00:00+00:00,12.7,10.2,11.5,6270.0
2022-06-01 00:00:00+00:00,13.2,10.6,12.0,6670.0
2022-06-02 00:00:00+00:00,12.8,11.1,12.0,7080.0
2022-06-03 00:00:00+00:00,13.3,10.8,12.2,7600.0
2022-06-04 00:00:00+00:00,14.7,12.3,13.5,8170.0
2022-06-05 00:00:00+00:00,15.0,13.0,14.0,8740.0
2022-06-06 00:00:00+00:00,14.5,10.5,12.4,9410.0
2022-06-07 00:00:00+00:00,12.4,10.5,11.3,10100.0
2022-06-08 00:00:00+00:00,12.5,10.4,11.1,10600.0
2022-06-09 00:00:00+00:00,13.4,11.8,12.7,11000.0
2022-06-10 00:00:00+00:00,13.5,9.8,11.9,11300.0
2022-06-11 00:00:00+00:00,13.5,11.8,12.7,11500.0
2022-06-12 00:00:00+00:00,13.1,10.6,12.0,11700.0
2022-06-13 00:00:00+00:00,12.8,9.8,11.5,11800.0
2022-06-14 00:00:00+00:00,12.0,11.3,11.6,11900.0
2022-06-15 00:00:00+00:00,13.3,10.9,11.9,11900.0
2022-06-16 00:00:00+00:00,13.4,10.5,12.0,11700.0
2022-06-17 00:00:00+00:00,12.7,9.5,11.0,11800.0
2022-06-18 00:00:00+00:00,12.0,9.6,10.9,11800.0
2022-06-19 00:00:00+00:00,12.7,10.9,11.8,11800.0
2022-06-20 00:00:00+00:00,12.8,11.3,12.0,11700.0
2022-06-21 00:00:00+00:00,13.8,10.8,12.2,11600.0
2022-06-22 00:00:00+00:00,14.2,11.2,12.7,11900.0
2022-06-23 00:00:00+00:00,14.3,11.7,13.1,12300.0
2022-06-24 00:00:00+00:00,13.8,11.3,12.9,12900.0
2022-06-25 00:00:00+00:00,13.8,12.7,13.2,13200.0
2022-06-26 00:00:00+00:00,13.5,10.8,12.2,13500.0
2022-06-27 00:00:00+00:00,13.1,10.3,11.9,13700.0
2022-06-28 00:00:00+00:00,14.3,11.2,13.0,13900.0
2022-06-29 00:00:00+00:00,14.5,12.2,13.5,14100.0
2022-06-30 00:00:00+00:00,16.0,11.7,14.1,14600.0
2022-07-01 00:00:00+00:00,16.3,14.5,15.4,15000.0
2022-07-02 00:00:00+00:00,15.9,14.3,15.0,15200.0
2022-07-03 00:00:00+00:00,14.9,13.0,14.0,15300.0
2022-07-04 00:00:00+00:00,15.0,12.4,13.8,15300.0
2022-07-05 00:00:00+00:00,14.9,12.6,13.9,15200.0
2022-07-06 00:00:00+00:00,15.0,12.5,13.8,15100.0
2022-07-07 00:00:00+00:00,15.3,13.5,14.5,15200.0
2022-07-08 00:00:00+00:00,14.7,14.0,14.3,15400.0
2022-07-09 00:00:00+00:00,14.5,13.8,14.0,16000.0
2022-07-10 00:00:00+00:00,14.5,13.4,13.8,16500.0
2022-07-11 00:00:00+00:00,15.0,13.2,14.0,16800.0
2022-07-12 00:00:00+00:00,14.7,13.8,14.3,17400.0
2022-07-13 00:00:00+00:00,13.9,13.5,13.7,17800.0
2022-07-14 00:00:00+00:00,14.6,12.9,13.7,17900.0
2022-07-15 00:00:00+00:00,13.9,12.9,13.5,17700.0
2022-07-16 00:00:00+00:00,13.6,13.2,13.4,17700.0
2022-07-17 00:00:00+00:00,13.6,12.4,12.9,17900.0
2022-07-18 00:00:00+00:00,12.6,11.1,12.0,17600.0
2022-07-19 00:00:00+00:00,12.1,10.7,11.4,17300.0
2022-07-20 00:00:00+00:00,12.4,11.6,12.0,17300.0
2022-07-21 00:00:00+00:00,12.5,11.5,12.0,17100.0
2022-07-22 00:00:00+00:00,12.8,11.6,12.2,16800.0
2022-07-23 00:00:00+00:00,12.6,11.0,11.9,16500.0
2022-07-24 00:00:00+00:00,13.6,12.0,12.7,16000.0
2022-07-25 00:00:00+00:00,13.5,12.2,13.0,15900.0
2022-07-26 00:00:00+00:00,12.2,10.6,11.2,15900.0
2022-07-27 00:00:00+00:00,12.6,9.7,11.1,15500.0
2022-07-28 00:00:00+00:00,12.9,10.8,11.9,15100.0
2022-07-29 00:00:00+00:00,13.6,11.3,12.3,14800.0
2022-07-30 00:00:00+00:00,13.8,12.3,13.1,14600.0
2022-07-31 00:00:00+00:00,14.7,12.9,13.8,14400.0
2022-08-01 00:00:00+00:00,14.2,12.6,13.3,14100.0
2022-08-02 00:00:00+00:00,14.1,11.5,12.6,14000.0
2022-08-03 00:00:00+00:00,14.3,11.7,12.8,13700.0
2022-08-04 00:00:00+00:00,14.2,13.0,13.5,13600.0
2022-08-05 00:00:00+00:00,15.3,14.2,14.6,13500.0
2022-08-06 00:00:00+00:00,14.8,12.0,13.2,13400.0
2022-08-07 00:00:00+00:00,13.8,10.4,12.6,13300.0
2022-08-08 00:00:00+00:00,12.8,11.5,12.3,13200.0
2022-08-09 00:00:00+00:00,12.5,11.7,12.1,13100.0
2022-08-10 00:00:00+00:00,13.5,11.5,12.4,12900.0
2022-08-11 00:00:00+00:00,13.3,12.4,12.9,12900.0
2022-08-12 00:00:00+00:00,12.8,12.3,12.5,13500.0
2022-08-13 00:00:00+00:00,12.3,11.8,12.1,14100.0
2022-08-14 00:00:00+00:00,12.8,11.8,12.3,14700.0
2022-08-15 00:00:00+00:00,13.0,11.9,12.4,15300.0
2022-08-16 00:00:00+00:00,12.8,12.3,12.5,15900.0
2022-08-17 00:00:00+00:00,12.5,11.6,12.0,17100.0
2022-08-18 00:00:00+00:00,12.0,11.3,11.6,18300.0
2022-08-19 00:00:00+00:00,11.8,11.3,11.5,19000.0
2022-08-20 00:00:00+00:00,11.5,10.7,11.1,19700.0
2022-08-21 00:00:00+00:00,11.3,10.8,11.0,20100.0
2022-08-22 00:00:00+00:00,11.3,10.9,11.1,20200.0
2022-08-23 00:00:00+00:00,11.3,10.7,11.0,20400.0
2022-08-24 00:00:00+00:00,11.2,10.8,11.0,20600.0
2022-08-25 00:00:00+00:00,11.3,10.7,11.0,20600.0
2022-08-26 00:00:00+00:00,11.5,10.8,11.2,20300.0
2022-08-27 00:00:00+00:00,11.3,10.6,11.0,19800.0
2022-08-28 00:00:00+00:00,11.4,10.6,11.0,19000.0
2022-08-29 00:00:00+00:00,11.8,10.4,11.1,18200.0
2022-08-30 00:00:00+00:00,12.0,11.1,11.4,17300.0
2022-08-31 00:00:00+00:00,11.9,11.1,11.6,16600.0
2022-09-01 00:00:00+00:00,11.5,10.8,11.1,16300.0
2022-09-02 00:00:00+00:00,11.8,10.4,11.1,16000.0
2022-09-03 00:00:00+00:00,11.6,10.8,11.2,15900.0
2022-09-04 00:00:00+00:00,11.3,10.4,10.9,15800.0
2022-09-05 00:00:00+00:00,11.6,9.8,10.7,15700.0
2022-09-06 00:00:00+00:00,11.3,10.3,10.9,16100.0
2022-09-07 00:00:00+00:00,11.2,10.6,10.8,16600.0
2022-09-08 00:00:00+00:00,11.6,10.5,11.2,16800.0
2022-09-09 00:00:00+00:00,10.6,9.4,9.9,16600.0
2022-09-10 00:00:00+00:00,9.9,8.6,9.2,16300.0
2022-09-11 00:00:00+00:00,10.1,9.6,9.9,15900.0
2022-09-12 00:00:00+00:00,10.1,9.6,9.8,15600.0
2022-09-13 00:00:00+00:00,9.9,9.3,9.6,15500.0
2022-09-14 00:00:00+00:00,9.9,9.1,9.5,15300.0
2022-09-15 00:00:00+00:00,9.6,9.1,9.4,14800.0
2022-09-16 00:00:00+00:00,9.6,9.3,9.5,14300.0
2022-09-17 00:00:00+00:00,10.2,9.2,9.7,13700.0
2022-09-18 00:00:00+00:00,9.8,8.5,9.1,13100.0
2022-09-19 00:00:00+00:00,9.8,9.2,9.5,12700.0
2022-09-20 00:00:00+00:00,9.7,9.1,9.4,12500.0
2022-09-21 00:00:00+00:00,9.3,8.8,9.0,12100.0
2022-09-22 00:00:00+00:00,9.0,8.5,8.7,11800.0
2022-09-23 00:00:00+00:00,9.1,8.6,8.9,11400.0
2022-09-24 00:00:00+00:00,8.8,7.9,8.3,11000.0
2022-09-25 00:00:00+00:00,8.8,7.7,8.3,10500.0
2022-09-26 00:00:00+00:00,8.5,7.7,8.2,9960.0
2022-09-27 00:00:00+00:00,8.6,7.6,8.1,9530.0
2022-09-28 00:00:00+00:00,8.5,7.9,8.2,9240.0
2022-09-29 00:00:00+00:00,8.3,7.9,8.1,9220.0
2022-09-30 00:00:00+00:00,8.5,7.7,8.1,9110.0
2022-10-01 00:00:00+00:00,8.3,7.4,7.9,8950.0
2022-10-02 00:00:00+00:00,8.5,7.8,8.2,8990.0
2022-10-03 00:00:00+00:00,8.5,7.7,8.2,8950.0
2022-10-04 00:00:00+00:00,8.4,7.7,7.9,8820.0
2022-10-05 00:00:00+00:00,8.2,7.7,7.9,8660.0
2022-10-06 00:00:00+00:00,8.3,7.4,7.9,8670.0
2022-10-07 00:00:00+00:00,8.1,7.7,7.9,8610.0
2022-10-08 00:00:00+00:00,8.1,7.7,7.9,8650.0
2022-10-09 00:00:00+00:00,8.0,7.1,7.8,9190.0
2022-10-10 00:00:00+00:00,7.1,6.3,6.6,9930.0
2022-10-11 00:00:00+00:00,6.8,6.3,6.6,10500.0
2022-10-12 00:00:00+00:00,6.6,6.1,6.3,10700.0
2022-10-13 00:00:00+00:00,6.4,5.4,5.9,10800.0
2022-10-14 00:00:00+00:00,6.2,5.6,5.9,10600.0
2022-10-15 00:00:00+00:00,6.1,5.4,5.8,10400.0
2022-10-16 00:00:00+00:00,6.7,6.1,6.4,10100.0
2022-10-17 00:00:00+00:00,6.8,6.0,6.4,10000.0
2022-10-18 00:00:00+00:00,6.5,6.1,6.3,9720.0
2022-10-19 00:00:00+00:00,6.7,6.2,6.4,9370.0
2022-10-20 00:00:00+00:00,6.7,6.2,6.5,9140.0
2022-10-21 00:00:00+00:00,6.2,5.5,5.8,8840.0
2022-10-22 00:00:00+00:00,5.8,5.1,5.4,8490.0
2022-10-23 00:00:00+00:00,5.4,4.8,5.1,8120.0
2022-10-24 00:00:00+00:00,5.1,4.7,4.9,7690.0
2022-10-25 00:00:00+00:00,4.7,4.3,4.5,7300.0
2022-10-26 00:00:00+00:00,4.8,4.1,4.5,7170.0
2022-10-27 00:00:00+00:00,4.5,3.7,4.0,6750.0
2022-10-28 00:00:00+00:00,3.9,3.2,3.6,6350.0
2022-10-29 00:00:00+00:00,4.1,3.6,3.8,6090.0
2022-10-30 00:00:00+00:00,3.9,3.0,3.4,5800.0
2022-10-31 00:00:00+00:00,4.0,3.6,3.8,5610.0
2022-11-01 00:00:00+00:00,3.6,2.4,3.0,5310.0
2022-11-02 00:00:00+00:00,3.4,3.0,3.2,5150.0
2022-11-03 00:00:00+00:00,3.8,3.2,3.4,5000.0
2022-11-04 00:00:00+00:00,3.3,1.9,2.5,4770.0
2022-11-05 00:00:00+00:00,1.9,1.4,1.6,4450.0
2022-11-06 00:00:00+00:00,1.7,1.0,1.4,4230.0
2022-11-07 00:00:00+00:00,2.2,1.2,1.6,4070.0
2022-11-08 00:00:00+00:00,3.6,2.2,3.0,4120.0
2022-11-09 00:00:00+00:00,3.2,3.0,3.1,4050.0
2022-11-10 00:00:00+00:00,3.6,3.0,3.3,3940.0
2022-11-11 00:00:00+00:00,3.4,3.2,3.4,3860.0
2022-11-12 00:00:00+00:00,3.7,3.1,3.4,3930.0
2022-11-13 00:00:00+00:00,3.7,2.9,3.4,3800.0
2022-11-14 00:00:00+00:00,3.0,2.5,2.9,3740.0
2022-11-15 00:00:00+00:00,2.5,1.9,2.4,3630.0
2022-11-16 00:00:00+00:00,1.9,1.3,1.6,3450.0
2022-11-17 00:00:00+00:00,2.3,1.7,2.0,3380.0
2022-11-18 00:00:00+00:00,1.7,1.0,1.3,3320.0
2022-11-19 00:00:00+00:00,2.3,1.5,1.9,3240.0
2022-11-20 00:00:00+00:00,2.8,2.3,2.6,3220.0
2022-11-21 00:00:00+00:00,2.9,2.6,2.7,3220.0
2022-11-22 00:00:00+00:00,3.2,2.5,2.8,3170.0
2022-11-23 00:00:00+00:00,2.7,1.8,2.4,3120.0
2022-11-24 00:00:00+00:00,1.8,0.8,1.3,2990.0
2022-11-25 00:00:00+00:00,2.1,1.1,1.8,2930.0
2022-11-26 00:00:00+00:00,1.1,0.0,0.3,2810.0
2022-11-27 00:00:00+00:00,0.0,0.0,0.0,2700.0
2022-11-28 00:00:00+00:00,0.0,0.0,0.0,2650.0
2022-11-29 00:00:00+00:00,0.0,0.0,0.0,2600.0
2022-11-30 00:00:00+00:00,0.0,0.0,0.0,2560.0
2022-12-01 00:00:00+00:00,0.0,0.0,0.0,2520.0
2022-12-02 00:00:00+00:00,0.0,0.0,0.0,2470.0
2022-12-03 00:00:00+00:00,0.1,0.0,0.0,2430.0
2022-12-04 00:00:00+00:00,0.8,0.1,0.6,2400.0
2022-12-05 00:00:00+00:00,1.0,0.5,0.7,2370.0
2022-12-06 00:00:00+00:00,1.5,1.0,1.3,2350.0
2022-12-07 00:00:00+00:00,1.3,1.0,1.2,2370.0
2022-12-08 00:00:00+00:00,1.0,0.0,0.3,2330.0
2022-12-09 00:00:00+00:00,0.0,0.0,0.0,2280.0
2022-12-10 00:00:00+00:00,0.0,0.0,0.0,2240.0
2022-12-11 00:00:00+00:00,0.0,0.0,0.0,2210.0
2022-12-12 00:00:00+00:00,0.0,0.0,0.0,2230.0
2022-12-13 00:00:00+00:00,0.0,0.0,0.0,2220.0
2022-12-14 00:00:00+00:00,0.1,0.0,0.0,2210.0
2022-12-15 00:00:00+00:00,0.1,0.0,0.1,2210.0
2022-12-16 00:00:00+00:00,0.0,0.0,0.0,2180.0
2022-12-17 00:00:00+00:00,0.0,0.0,0.0,2150.0
2022-12-18 00:00:00+00:00,0.0,0.0,0.0,2110.0
2022-12-19 00:00:00+00:00,0.0,0.0,0.0,2080.0
2022-12-20 00:00:00+00:00,0.1,0.0,0.0,2050.0
2022-12-21 00:00:00+00:00,0.1,0.0,0.0,2030.0
2022-12-22 00:00:00+00:00,0.0,0.0,0.0,2000.0
2022-12-23 00:00:00+00:00,0.0,0.0,0.0,1990.0
2022-12-24 00:00:00+00:00,0.0,0.0,0.0,1980.0
2022-12-25 00:00:00+00:00,0.0,0.0,0.0,1970.0
2022-12-26 00:00:00+00:00,0.0,0.0,0.0,1960.0
2022-12-27 00:00:00+00:00,0.0,0.0,0.0,1950.0
2022-12-28 00:00:00+00:00,0.0,0.0,0.0,1940.0
2022-12-29 00:00:00+00:00,0.0,0.0,0.0,1910.0
2022-12-30 00:00:00+00:00,0.0,0.0,0.0,1880.0
2022-12-31 00:00:00+00:00,0.0,0.0,0.0,1870.0
2023-01-01 00:00:00+00:00,0.0,0.0,0.0,1870.0
2023-01-02 00:00:00+00:00,0.0,0.0,0.0,1880.0
2023-01-03 00:00:00+00:00,0.0,0.0,0.0,1870.0
2023-01-04 00:00:00+00:00,0.0,0.0,0.0,1860.0
2023-01-05 00:00:00+00:00,0.0,0.0,0.0,1850.0
2023-01-06 00:00:00+00:00,0.0,0.0,0.0,1840.0
2023-01-07 00:00:00+00:00,0.0,0.0,0.0,1850.0
2023-01-08 00:00:00+00:00,0.0,0.0,0.0,1830.0
2023-01-09 00:00:00+00:00,0.0,0.0,0.0,1820.0
2023-01-10 00:00:00+00:00,0.1,0.0,0.0,1810.0
2023-01-11 00:00:00+00:00,0.0,0.0,0.0,1780.0
2023-01-12 00:00:00+00:00,0.1,0.0,0.0,1760.0
2023-01-13 00:00:00+00:00,0.0,0.0,0.0,1750.0
2023-01-14 00:00:00+00:00,0.0,0.0,0.0,1750.0
2023-01-15 00:00:00+00:00,0.0,0.0,0.0,1730.0
2023-01-16 00:00:00+00:00,0.0,0.0,0.0,1740.0
2023-01-17 00:00:00+00:00,0.0,0.0,0.0,1720.0
2023-01-18 00:00:00+00:00,0.0,0.0,0.0,1710.0
2023-01-19 00:00:00+00:00,0.0,0.0,0.0,1700.0
2023-01-20 00:00:00+00:00,0.0,0.0,0.0,1700.0
2023-01-21 00:00:00+00:00,0.0,0.0,0.0,1690.0
2023-01-22 00:00:00+00:00,0.0,0.0,0.0,1680.0
2023-01-23 00:00:00+00:00,0.0,0.0,0.0,1670.0
2023-01-24 00:00:00+00:00,0.0,0.0,0.0,1660.0
2023-01-25 00:00:00+00:00,0.0,0.0,0.0,1660.0
2023-01-26 00:00:00+00:00,0.0,0.0,0.0,1650.0
2023-01-27 00:00:00+00:00,0.0,0.0,0.0,1640.0
2023-01-28 00:00:00+00:00,0.0,0.0,0.0,1630.0
2023-01-29 00:00:00+00:00,0.0,0.0,0.0,1620.0
2023-01-30 00:00:00+00:00,0.0,0.0,0.0,1610.0
2023-01-31 00:00:00+00:00,0.1,0.0,0.0,1600.0
2023-02-01 00:00:00+00:00,0.1,0.0,0.0,1600.0
2023-02-02 00:00:00+00:00,0.0,0.0,0.0,1600.0
2023-02-03 00:00:00+00:00,0.1,0.0,0.0,1590.0
2023-02-04 00:00:00+00:00,0.0,0.0,0.0,1570.0
2023-02-05 00:00:00+00:00,0.0,0.0,0.0,1560.0
2023-02-06 00:00:00+00:00,0.0,0.0,0.0,1560.0
2023-02-07 00:00:00+00:00,0.0,0.0,0.0,1550.0
2023-02-08 00:00:00+00:00,0.0,0.0,0.0,1540.0
2023-02-09 00:00:00+00:00,0.1,0.0,0.0,1530.0
2023-02-10 00:00:00+00:00,0.1,0.0,0.0,1510.0
2023-02-11 00:00:00+00:00,0.1,0.0,0.0,1500.0
2023-02-12 00:00:00+00:00,0.1,0.0,0.0,1490.0
2023-02-13 00:00:00+00:00,0.1,0.0,0.0,1490.0
2023-02-14 00:00:00+00:00,0.1,0.0,0.1,1480.0
2023-02-15 00:00:00+00:00,0.1,0.0,0.1,1480.0
2023-02-16 00:00:00+00:00,0.1,0.0,0.1,1480.0
2023-02-17 00:00:00+00:00,0.1,0.0,0.0,1470.0
2023-02-18 00:00:00+00:00,0.0,0.0,0.0,1460.0
2023-02-19 00:00:00+00:00,0.0,0.0,0.0,1460.0
2023-02-20 00:00:00+00:00,0.0,0.0,0.0,1460.0
2023-02-21 00:00:00+00:00,0.0,0.0,0.0,1450.0
2023-02-22 00:00:00+00:00,0.0,0.0,0.0,1430.0
2023-02-23 00:00:00+00:00,0.0,0.0,0.0,1430.0
2023-02-24 00:00:00+00:00,0.0,0.0,0.0,1440.0
2023-02-25 00:00:00+00:00,0.0,0.0,0.0,1430.0
2023-02-26 00:00:00+00:00,0.0,0.0,0.0,1420.0
2023-02-27 00:00:00+00:00,0.0,0.0,0.0,1410.0
2023-02-28 00:00:00+00:00,0.0,0.0,0.0,1400.0
2023-03-01 00:00:00+00:00,0.0,0.0,0.0,1410.0
2023-03-02 00:00:00+00:00,0.1,0.0,0.0,1400.0
2023-03-03 00:00:00+00:00,0.1,0.0,0.0,1390.0
2023-03-04 00:00:00+00:00,0.0,0.0,0.0,1380.0
2023-03-05 00:00:00+00:00,0.0,0.0,0.0,1370.0
2023-03-06 00:00:00+00:00,0.0,0.0,0.0,1360.0
2023-03-07 00:00:00+00:00,0.0,0.0,0.0,1350.0
2023-03-08 00:00:00+00:00,0.0,0.0,0.0,1330.0
2023-03-09 00:00:00+00:00,0.1,0.0,0.0,1320.0
